booking_date,bookings,rental_revenue,guests,booked_nights,avg_adr,temp_max,temp_min,temp_mean,rain_mm,year,month,day_of_week,week_of_year,bookings_month_avg,bookings_dow_avg,bookings_vs_month_avg,bookings_vs_dow_avg
2024-08-15,2364,1219877.4615,8314,11518,113.5929063478032,24.4,17.2,20.6,0.0,2024,8,3,33,2454.2903225806454,2180.33918128655,0.9632112298410945,1.0842349760485788
2024-08-16,2357,1336770.707,8270,12018,121.39056323711011,21.6,17.2,19.8,8.6,2024,8,4,33,2454.2903225806454,2145.7719298245615,0.9603590815293823,1.0984391990777456
2024-08-17,2142,1163564.7468,7549,10556,119.09246315061765,23.2,15.8,19.4,0.0,2024,8,5,33,2454.2903225806454,2058.5555555555557,0.8727573833839359,1.0405354347708748
2024-08-18,4295,1839363.8933,14422,20583,93.9516340457566,23.0,14.8,18.6,0.0,2024,8,6,33,2454.2903225806454,3028.8720930232557,1.749996714114848,1.4180196020469666
2024-08-19,3224,1478899.1915,10830,15209,101.37568049416527,22.3,12.4,17.8,0.0,2024,8,0,34,2454.2903225806454,2627.7848837209303,1.3136180224228802,1.2268888598806582
2024-08-20,2965,1512441.9304,10595,14989,111.14373753121168,23.7,14.9,18.6,23.4,2024,8,1,34,2454.2903225806454,2273.502923976608,1.2080885348895285,1.3041549094706626
2024-08-21,3106,1560347.5415,11217,15069,113.24382944093573,18.5,13.6,16.3,0.1,2024,8,2,34,2454.2903225806454,2336.3274853801167,1.2655389508825887,1.3294369130339014
2024-08-22,3041,1423701.6823,10567,14845,102.27347023590733,22.4,14.2,18.3,0.2,2024,8,3,34,2454.2903225806454,2180.33918128655,1.2390547165595467,1.394737124434741
2024-08-23,3100,1494328.1926,10649,14689,107.61751476838688,21.6,15.6,19.6,1.8,2024,8,4,34,2454.2903225806454,2145.7719298245615,1.2630942523296924,1.44470153463768
2024-08-24,2779,1421881.5979,10092,13371,113.24952726182195,26.0,15.8,19.8,7.1,2024,8,5,34,2454.2903225806454,2058.5555555555557,1.132302879749747,1.349975711124305
2024-08-25,4085,1946404.4398,14781,19139,108.48268754133048,19.4,13.2,16.3,1.8,2024,8,6,34,2454.2903225806454,3028.8720930232557,1.664432264763482,1.3486868624823884
2024-08-26,3643,1737520.2746,12879,17260,107.86041459185248,20.3,13.6,16.6,0.0,2024,8,0,35,2454.2903225806454,2627.7848837209303,1.4843394713667968,1.3863387458266865
2024-08-27,2849,1483540.7174,10443,13983,117.22904084472825,23.8,12.1,17.9,0.0,2024,8,1,35,2454.2903225806454,2273.502923976608,1.160824362866869,1.253132322793227
2024-08-28,2816,1414989.3925,10153,13216,115.86946460031685,27.8,13.6,20.4,0.0,2024,8,2,35,2454.2903225806454,2336.3274853801167,1.14737852082594,1.2053104787841167
2024-08-29,2719,1290520.015,9230,13043,105.04031125711678,24.3,15.4,20.0,0.1,2024,8,3,35,2454.2903225806454,2180.33918128655,1.107855894220785,1.2470536801506285
2024-08-30,2668,1354740.0261,9524,13593,112.14640656058988,22.1,14.3,17.8,0.0,2024,8,4,35,2454.2903225806454,2145.7719298245615,1.0870759565211676,1.2433753852946225
2024-08-31,2864,1355160.3851,10255,13898,104.80704714391888,22.6,14.8,18.7,0.2,2024,8,5,35,2454.2903225806454,2058.5555555555557,1.1669361092491095,1.391266799805689
2024-09-01,3642,1768006.9951,13190,17597,108.64743234435892,28.4,16.2,22.0,0.0,2024,9,6,35,2643.133333333333,3028.8720930232557,1.3779100562463744,1.2024277975913975
2024-09-02,2561,1449377.3921,9482,12859,123.952351429481,27.9,17.2,22.4,3.5,2024,9,0,36,2643.133333333333,2627.7848837209303,0.9689257699195399,0.9745851024052002
2024-09-03,2498,1376718.113,9125,11838,124.30641201449396,23.2,17.5,20.2,1.9,2024,9,1,36,2643.133333333333,2273.502923976608,0.9450904229828234,1.0987450131054688
2024-09-04,2694,1500563.0874,10107,13096,124.743542443477,21.4,15.9,18.5,2.7,2024,9,2,36,2643.133333333333,2336.3274853801167,1.0192448356748305,1.1530917719617935
2024-09-05,2328,1296831.7325,8296,12760,116.8638298359792,27.5,15.3,21.3,0.0,2024,9,3,36,2643.133333333333,2180.33918128655,0.8807728201377154,1.0677237835199203
2024-09-06,2213,1208577.5799,8128,10554,123.59122659258746,25.6,19.3,21.8,5.3,2024,9,4,36,2643.133333333333,2145.7719298245615,0.8372638535072011,1.0313304826300598
2024-09-07,2142,1246354.4625,8085,10389,128.19859773568228,25.1,14.9,20.3,0.0,2024,9,5,36,2643.133333333333,2058.5555555555557,0.8104017958483618,1.0405354347708748
2024-09-08,3331,1919327.2984,12793,15940,129.85800494518273,21.6,15.9,19.2,2.8,2024,9,6,36,2643.133333333333,3028.8720930232557,1.2602466769238532,1.0997493118552844
2024-09-09,2878,1602276.7713,10883,14845,127.89113730610175,20.5,13.4,16.6,1.3,2024,9,0,37,2643.133333333333,2627.7848837209303,1.0888591822836533,1.0952190256626966
2024-09-10,2464,1384195.8977,9476,11709,130.07856974878143,16.8,12.9,14.6,9.2,2024,9,1,37,2643.133333333333,2273.502923976608,0.9322269024138018,1.0837901170103583
2024-09-11,2707,1520227.6086,10338,13275,125.92517764610004,14.4,8.6,11.6,22.4,2024,9,2,37,2643.133333333333,2336.3274853801167,1.02416324059828,1.1586560603936804
2024-09-12,2378,1204988.6644,8580,13029,116.58109628640813,14.1,7.1,10.4,0.9,2024,9,3,37,2643.133333333333,2180.33918128655,0.8996897621509825,1.0906559953652792
2024-09-13,2437,1254796.6326,8907,11239,119.43510236260646,16.0,8.2,11.9,0.2,2024,9,4,37,2643.133333333333,2145.7719298245615,0.9220117537266376,1.13572181932646
2024-09-14,2503,1226472.8826,9390,11409,113.18796522871892,16.4,7.2,11.8,0.0,2024,9,5,37,2643.133333333333,2058.5555555555557,0.9469821171841502,1.2159011172882819
2024-09-15,3358,1757627.3278,13113,15366,121.43032517865446,18.6,8.6,13.1,0.1,2024,9,6,37,2643.133333333333,3028.8720930232557,1.2704618256110174,1.1086635212278728
2024-09-16,3141,1539775.1106,11652,14223,115.16580681521813,18.2,11.6,14.5,0.5,2024,9,0,38,2643.133333333333,2627.7848837209303,1.1883622972734382,1.1953033216144997
2024-09-17,2738,1385321.1386,10153,12363,117.41320183330332,19.4,12.8,16.0,0.3,2024,9,1,38,2643.133333333333,2273.502923976608,1.0358917446465055,1.2043089855415428
2024-09-18,2617,1378079.5578,10164,11711,122.62730879931217,21.5,12.9,16.8,0.0,2024,9,2,38,2643.133333333333,2336.3274853801167,0.9901127449743992,1.1201340635575403
2024-09-19,2373,1195469.9877,8728,11182,115.25824552209455,22.5,14.6,17.8,0.0,2024,9,3,38,2643.133333333333,2180.33918128655,0.8977980679496558,1.0883627741807433
2024-09-20,2372,1113458.6554,8732,10945,109.0557551556801,22.1,14.0,17.6,0.0,2024,9,4,38,2643.133333333333,2145.7719298245615,0.8974197291093904,1.1054296903743797
2024-09-21,2049,1113033.2404,7855,9671,123.19780476344812,23.1,12.9,17.5,0.0,2024,9,5,38,2643.133333333333,2058.5555555555557,0.775216283703685,0.9953581259783019
2024-09-22,3100,1704239.936,12422,13903,128.07721399139817,23.1,12.8,17.5,0.9,2024,9,6,38,2643.133333333333,3028.8720930232557,1.1728504048225592,1.0234832983342483
2024-09-23,2998,1508208.3186,11309,13818,115.8250955312241,20.2,14.3,16.9,1.4,2024,9,0,39,2643.133333333333,2627.7848837209303,1.1342598431154942,1.140884864119793
2024-09-24,2388,1257353.8995,9441,11034,122.9941694038349,18.6,11.5,14.8,1.3,2024,9,1,39,2643.133333333333,2273.502923976608,0.9034731505536359,1.050361525738935
2024-09-25,2656,1406617.3416,10347,12334,124.84023317965227,17.0,13.0,14.4,2.8,2024,9,2,39,2643.133333333333,2336.3274853801167,1.0048679597447474,1.136826928853201
2024-09-26,2393,1193993.2055,8830,10936,117.19747487538037,18.7,13.6,15.4,16.5,2024,9,3,39,2643.133333333333,2180.33918128655,0.9053648447549626,1.097535658918887
2024-09-27,2178,1159080.5569,8374,9989,122.46551963946918,13.9,11.3,12.5,13.2,2024,9,4,39,2643.133333333333,2145.7719298245615,0.8240219940979141,1.0150193362712474
2024-09-28,2011,1141458.9106,8038,9108,132.4281373063562,12.8,8.6,10.8,1.1,2024,9,5,39,2643.133333333333,2058.5555555555557,0.760839407773602,0.9768985804501538
2024-09-29,2954,1691851.5496,11959,13649,134.2342313673148,13.8,5.8,9.8,0.0,2024,9,6,39,2643.133333333333,3028.8720930232557,1.1176129341438192,0.9752805365417321
2024-09-30,2700,1456978.7182,10360,12253,125.42971019508536,14.6,8.4,11.6,11.1,2024,9,0,40,2643.133333333333,2627.7848837209303,1.0215148687164224,1.0274813652846702
2024-10-01,2332,1343004.5289,9234,10805,133.00119709083177,14.6,12.1,13.2,3.1,2024,10,1,40,2294.0,2273.502923976608,1.016564952048823,1.0257299321705178
2024-10-02,2463,1406607.3481,9924,11329,133.4554780110973,13.2,9.9,11.6,0.4,2024,10,2,40,2294.0,2336.3274853801167,1.0736704446381866,1.054218646749034
2024-10-03,2257,1216816.937,8712,10614,126.45362179823586,14.3,6.6,10.3,0.0,2024,10,3,40,2294.0,2180.33918128655,0.9838709677419355,1.0351600426995102
2024-10-04,2094,1176896.8752,8168,10094,128.53153788679097,14.4,4.6,9.3,0.0,2024,10,4,40,2294.0,2145.7719298245615,0.9128160418482999,0.9758725850100973
2024-10-05,1997,1107261.7951,7833,9291,128.4563746238607,14.9,3.8,8.9,0.0,2024,10,5,40,2294.0,2058.5555555555557,0.8705318221447254,0.9700976952555729
2024-10-06,3179,1877108.3564,13316,14608,137.83563194380375,15.1,6.5,10.6,0.0,2024,10,6,40,2294.0,3028.8720930232557,1.3857890148212728,1.0495656146466372
2024-10-07,2676,1462648.3261,10434,13569,126.10493161629157,17.7,13.1,14.6,2.6,2024,10,0,41,2294.0,2627.7848837209303,1.1665213600697473,1.018348197593251
2024-10-08,2474,1386568.8904,9668,13535,126.90073391375978,17.5,13.5,15.3,2.4,2024,10,1,41,2294.0,2273.502923976608,1.07846556233653,1.0881886158618614
2024-10-09,2504,1350591.0788,10163,11470,128.65092147357973,15.9,12.4,13.7,5.1,2024,10,2,41,2294.0,2336.3274853801167,1.0915431560592852,1.0717675564188311
2024-10-10,2213,1167443.1601,8543,10355,124.4319375293142,13.8,9.1,12.0,3.4,2024,10,3,41,2294.0,2180.33918128655,0.9646904969485615,1.0149796962755941
2024-10-11,2292,1218367.9547,8840,10525,124.73233364199444,11.6,5.7,8.8,0.5,2024,10,4,41,2294.0,2145.7719298245615,0.999128160418483,1.0681470701256652
2024-10-12,2237,1322754.442,9210,10363,138.13807486647067,12.6,5.3,8.7,0.4,2024,10,5,41,2294.0,2058.5555555555557,0.9751525719267655,1.086684298591245
2024-10-13,3271,1938332.1961,13550,14608,140.91490606620883,12.8,7.8,10.3,2.4,2024,10,6,41,2294.0,3028.8720930232557,1.425893635571055,1.0799399576939763
2024-10-14,2605,1458499.8262,10264,12009,131.9088649327512,10.9,4.8,8.0,0.8,2024,10,0,42,2294.0,2627.7848837209303,1.1355710549258937,0.9913292431728022
2024-10-15,2163,1174456.7533,8840,11420,129.8330645543558,14.2,4.9,9.1,0.0,2024,10,1,42,2294.0,2273.502923976608,0.9428945074106364,0.9513953015801158
2024-10-16,2291,1248581.6623,8975,10330,129.163322186088,20.7,10.6,15.4,0.0,2024,10,2,42,2294.0,2336.3274853801167,0.9986922406277245,0.9805988305732996
2024-10-17,2001,1122574.6154,7734,9613,129.23950983784033,19.4,14.4,16.6,2.9,2024,10,3,42,2294.0,2180.33918128655,0.8722755013077593,0.9177471180512715
2024-10-18,2169,1145476.2781,8208,10230,124.10445724516757,17.6,13.6,15.1,0.7,2024,10,4,42,2294.0,2145.7719298245615,0.9455100261551874,1.010825041493267
2024-10-19,1996,1166077.8738,8078,8921,139.45961734483373,16.3,12.9,14.3,4.6,2024,10,5,42,2294.0,2058.5555555555557,0.8700959023539668,0.9696119177416742
2024-10-20,2864,1759862.7085,11942,12759,145.36472526545242,17.5,13.9,15.6,1.0,2024,10,6,42,2294.0,3028.8720930232557,1.2484742807323452,0.94556650529977
2024-10-21,2413,1351503.186,9562,11449,131.49888090616585,17.8,12.4,14.5,2.4,2024,10,0,43,2294.0,2627.7848837209303,1.0518744551002615,0.9182639016414479
2024-10-22,2008,1157254.1426,8100,9338,136.33497113763323,14.9,8.9,11.8,8.3,2024,10,1,43,2294.0,2273.502923976608,0.8753269398430689,0.883218569381818
2024-10-23,2205,1207473.8155,8506,10093,130.41350926982145,15.6,8.5,11.4,0.5,2024,10,2,43,2294.0,2336.3274853801167,0.9612031386224935,0.9437889224854323
2024-10-24,2066,1136686.6307,8224,9381,130.29948781346812,13.9,7.0,10.5,0.0,2024,10,3,43,2294.0,2180.33918128655,0.9006102877070619,0.9475589934502384
2024-10-25,2073,1062945.2981,7902,9156,124.76113489283748,18.6,10.1,13.6,3.2,2024,10,4,43,2294.0,2145.7719298245615,0.9036617262423714,0.9660858971948098
2024-10-26,1796,1052581.0261,7184,8611,134.32451544644363,19.0,10.4,13.9,0.0,2024,10,5,43,2294.0,2058.5555555555557,0.7829119442022667,0.8724564149619474
2024-10-27,2641,1578087.6215,10685,12199,142.32436840109773,15.7,8.9,13.0,0.3,2024,10,6,43,2294.0,3028.8720930232557,1.1512641673931996,0.8719417390002419
2024-10-28,2254,1291988.9933,8903,10598,134.906762179769,14.4,8.9,11.6,2.3,2024,10,0,44,2294.0,2627.7848837209303,0.9825632083696599,0.8577566656857951
2024-10-29,2076,1177885.1238,8236,9813,130.70950470592243,14.6,12.6,13.3,1.5,2024,10,1,44,2294.0,2273.502923976608,0.9049694856146469,0.9131283615720389
2024-10-30,1959,1102786.47,7581,9126,129.57796370027225,14.3,11.5,12.8,0.4,2024,10,2,44,2294.0,2336.3274853801167,0.8539668700959023,0.8384954644666494
2024-10-31,1935,1039443.237,7382,9016,123.531979098211,14.9,8.6,10.5,0.0,2024,10,3,44,2294.0,2180.33918128655,0.8435047951176984,0.8874765984153975
2024-11-01,1862,1054078.6941,6977,9143,127.39747063954673,11.9,8.1,9.9,0.1,2024,11,4,44,1840.7666666666667,2145.7719298245615,1.0115350488021295,0.8677529862888258
2024-11-02,1728,1015780.1967,6690,8095,130.51778991139852,12.7,8.2,11.3,0.0,2024,11,5,44,1840.7666666666667,2058.5555555555557,0.9387392934103543,0.8394235440168403
2024-11-03,2946,1553157.3195,11247,13599,121.36432395323205,12.1,3.0,7.0,0.0,2024,11,6,44,1840.7666666666667,3028.8720930232557,1.6004201148072361,0.9726392893202244
2024-11-04,2206,1215997.7166,8339,10953,121.74291240678522,12.1,4.2,7.3,0.0,2024,11,0,45,1840.7666666666667,2627.7848837209303,1.1984137044347465,0.8394903303029565
2024-11-05,2129,1268509.0,8645,10444,137.084512345676,10.9,3.7,6.8,0.0,2024,11,1,45,1840.7666666666667,2273.502923976608,1.1565833076797711,0.9364404054850053
2024-11-06,1934,1034649.0553,7423,8919,126.7944367365525,11.5,5.9,8.4,0.0,2024,11,2,45,1840.7666666666667,2336.3274853801167,1.050649186027561,0.8277949097899439
2024-11-07,1748,900519.7827,6457,8240,117.8127047110491,8.2,5.8,6.8,0.0,2024,11,3,45,1840.7666666666667,2180.33918128655,0.9496043315285297,0.8017101261137545
2024-11-08,1782,919145.4225,6588,8353,116.94607103253551,6.3,4.3,5.1,0.0,2024,11,4,45,1840.7666666666667,2145.7719298245615,0.968074896329428,0.8304703660401115
2024-11-09,1640,981359.9712,6389,7748,135.2059948088228,8.0,4.5,6.5,0.2,2024,11,5,45,1840.7666666666667,2058.5555555555557,0.8909331256903826,0.7966751227937604
2024-11-10,2545,1517552.7629,10338,12009,135.4124116907842,10.8,4.7,8.0,0.0,2024,11,6,45,1840.7666666666667,3028.8720930232557,1.3825761005378194,0.8402467723421491
2024-11-11,2064,1137470.7457,8171,10008,127.7734058371578,11.8,6.4,9.4,2.6,2024,11,0,46,1840.7666666666667,2627.7848837209303,1.1212719337957011,0.7854524214620591
2024-11-12,1685,991031.9756,6474,9173,128.41524443292013,10.7,5.6,8.7,0.1,2024,11,1,46,1840.7666666666667,2273.502923976608,0.9153794614562772,0.7411470564782686
2024-11-13,1830,975588.3728,6964,8858,121.95658907618026,11.6,5.0,8.2,0.0,2024,11,2,46,1840.7666666666667,2336.3274853801167,0.9941509878130489,0.7832806023348486
2024-11-14,1730,1023078.2482,6523,9106,125.3489485080486,11.4,8.9,10.0,0.1,2024,11,3,46,1840.7666666666667,2180.33918128655,0.939825797222172,0.7934545298494252
2024-11-15,1715,959799.9023,6671,8306,125.78406266747952,10.6,7.8,8.9,0.1,2024,11,4,46,1840.7666666666667,2145.7719298245615,0.9316770186335404,0.7992461715818132
2024-11-16,1621,949457.1769,6331,7628,135.5787172121696,10.1,7.6,8.7,0.8,2024,11,5,46,1840.7666666666667,2058.5555555555557,0.880611339478116,0.7874453500296864
2024-11-17,2327,1419356.785,9363,10960,135.8613111787882,9.6,4.3,7.5,11.7,2024,11,6,46,1840.7666666666667,3028.8720930232557,1.2641471850497075,0.7682727855560632
2024-11-18,1803,1096515.6581,7276,9429,134.80600084919448,7.7,2.2,4.7,11.1,2024,11,0,47,1840.7666666666667,2627.7848837209303,0.9794831863535122,0.6861292228178743
2024-11-19,1515,879609.5254,6053,7857,131.70384835979493,5.3,2.0,3.8,12.8,2024,11,1,47,1840.7666666666667,2273.502923976608,0.8230266374517864,0.6663725760027163
2024-11-20,1627,954600.5083,6386,7963,130.32045893778147,4.0,-0.6,2.3,4.6,2024,11,2,47,1840.7666666666667,2336.3274853801167,0.8838708509135687,0.6963920983599993
2024-11-21,1485,863581.2824,5770,7450,130.23950211040565,4.6,0.2,1.5,3.7,2024,11,3,47,1840.7666666666667,2180.33918128655,0.8067290802745233,0.6810866918071655
2024-11-22,1568,866449.3189,5878,7847,120.48121741109752,4.0,-0.4,1.8,10.0,2024,11,4,47,1840.7666666666667,2145.7719298245615,0.8518189884649512,0.7307393568748006
2024-11-23,1468,919405.4227,5927,7290,135.47951789152606,7.8,0.9,3.5,6.9,2024,11,5,47,1840.7666666666667,2058.5555555555557,0.7974937978740743,0.7131213904031953
2024-11-24,2210,1380825.986,8958,10638,137.1358132983244,17.0,8.9,13.8,3.7,2024,11,6,47,1840.7666666666667,3028.8720930232557,1.2005867120583815,0.7296445449415125
2024-11-25,2060,1200726.4029,8030,10083,128.24991885599363,16.6,8.4,13.0,6.3,2024,11,0,48,1840.7666666666667,2627.7848837209303,1.119098926172066,0.7839302268468225
2024-11-26,1628,926993.5054,6529,7585,129.51795936839767,8.8,5.2,7.2,5.3,2024,11,1,48,1840.7666666666667,2273.502923976608,0.8844141028194774,0.716075613024701
2024-11-27,1794,1136510.4364,7188,9438,135.5273356584831,11.2,4.2,7.4,7.9,2024,11,2,48,1840.7666666666667,2336.3274853801167,0.9745939192003332,0.7678718036003925
2024-11-28,1510,878792.0617,5763,7920,125.93240945847704,9.4,3.3,6.9,1.0,2024,11,3,48,1840.7666666666667,2180.33918128655,0.8203103779222426,0.6925527977298451
2024-11-29,1766,1018561.7,6793,9260,121.51807252751476,7.2,0.2,3.0,0.0,2024,11,4,48,1840.7666666666667,2145.7719298245615,0.9593828658348876,0.8230138419903686
2024-11-30,1674,1049061.8403,6750,8469,133.8189546863115,6.2,0.6,3.4,0.0,2024,11,5,48,1840.7666666666667,2058.5555555555557,0.9094036904912808,0.813191558266314
2024-12-01,2255,1384280.4616,9110,11015,136.42897510747798,8.0,2.2,5.9,0.0,2024,12,6,48,1692.1182795698924,3028.8720930232557,1.3326491577014241,0.7445015605624935
2024-12-02,2032,1210770.1225,7893,10666,130.1200265823171,10.8,6.4,9.0,2.0,2024,12,0,49,1692.1182795698924,2627.7848837209303,1.20086168002186,0.7732748645401667
2024-12-03,1594,1052791.26,6733,8244,142.2572783665156,7.6,3.7,6.0,0.3,2024,12,1,49,1692.1182795698924,2273.502923976608,0.942014526552581,0.7011207169295905
2024-12-04,1722,1073946.7967,7093,8599,137.72666004582544,5.6,2.5,4.3,0.1,2024,12,2,49,1692.1182795698924,2336.3274853801167,1.0176593567901784,0.7370542061314804
2024-12-05,1484,863387.64,5599,7753,124.55925063383732,10.1,3.8,6.3,13.9,2024,12,3,49,1692.1182795698924,2180.33918128655,0.8770072505671457,0.6806280475702584
2024-12-06,1746,1118523.3881,6824,9839,126.60923832781538,10.3,4.4,8.2,16.3,2024,12,4,49,1692.1182795698924,2145.7719298245615,1.031842762459728,0.81369318692819
2024-12-07,1538,995467.0238,6208,7673,141.85575672449488,10.1,4.1,7.6,3.7,2024,12,5,49,1692.1182795698924,2058.5555555555557,0.9089199133236321,0.7471258163760998
2024-12-08,2379,1574061.8354,9649,11849,142.3323840731129,7.3,4.5,6.2,2.0,2024,12,6,49,1692.1182795698924,3028.8720930232557,1.4059300869940967,0.7854408924958635
2024-12-09,1967,1177691.1781,7572,11952,124.59703221307046,6.3,4.8,5.8,0.2,2024,12,0,50,1692.1182795698924,2627.7848837209303,1.1624482896668298,0.7485392020425727
2024-12-10,1613,1031519.2507,6445,8763,132.56727694389187,5.8,4.6,5.2,0.0,2024,12,1,50,1692.1182795698924,2273.502923976608,0.9532430560409744,0.7094778647474465
2024-12-11,1620,1003090.7786,6478,7847,138.01136891352493,4.5,1.5,3.7,0.0,2024,12,2,50,1692.1182795698924,2336.3274853801167,0.957379882694593,0.6933959430505217
2024-12-12,1702,1037545.2526,6996,8519,132.97042831031874,5.2,2.8,3.6,0.3,2024,12,3,50,1692.1182795698924,2180.33918128655,1.0058398520655538,0.780612491216024
2024-12-13,1589,959197.2377,6235,8918,127.02480712297584,3.7,0.6,2.1,0.0,2024,12,4,50,1692.1182795698924,2145.7719298245615,0.9390596503714248,0.7405260446900882
2024-12-14,1674,1077293.9831,6753,8226,140.38297769448275,5.8,0.2,3.4,1.0,2024,12,5,50,1692.1182795698924,2058.5555555555557,0.9892925454510794,0.813191558266314
2024-12-15,2199,1416180.7805,8967,10742,139.9728016751843,10.5,3.8,7.3,0.1,2024,12,6,50,1692.1182795698924,3028.8720930232557,1.2995545444724752,0.7260128300119394
2024-12-16,1907,1289651.1929,7674,10614,131.8773769474396,10.8,8.9,10.1,0.3,2024,12,0,51,1692.1182795698924,2627.7848837209303,1.126989775492956,0.7257062828140245
2024-12-17,1613,1137574.6565,6296,10130,123.88873243825967,9.3,6.3,8.0,0.1,2024,12,1,51,1692.1182795698924,2273.502923976608,0.9532430560409744,0.7094778647474465
2024-12-18,1763,1039555.4487,7355,8377,130.9180349955911,13.3,6.3,10.2,1.5,2024,12,2,51,1692.1182795698924,2336.3274853801167,1.041889341475659,0.7546031158012776
2024-12-19,1481,870277.482,5342,8423,116.18094855327531,12.4,4.0,8.4,17.4,2024,12,3,51,1692.1182795698924,2180.33918128655,0.875234324858452,0.6792521148595368
2024-12-20,1760,1019497.3319,6662,9219,122.5569150880574,7.1,4.1,5.4,1.2,2024,12,4,51,1692.1182795698924,2145.7719298245615,1.0401164157669651,0.820217645471715
2024-12-21,2019,1361117.1784,7652,10768,133.636005201688,9.8,6.3,7.6,6.5,2024,12,5,51,1692.1182795698924,2058.5555555555557,1.193179001950854,0.9807848005613429
2024-12-22,2380,1589284.9689,9123,12561,134.22973079698784,8.9,2.5,4.9,9.2,2024,12,6,51,1692.1182795698924,3028.8720930232557,1.406521062230328,0.7857710483985519
2024-12-23,2039,1284895.0886,7703,10832,128.7118787538126,8.1,2.5,6.0,4.6,2024,12,0,52,1692.1182795698924,2627.7848837209303,1.2049985066754785,0.7759387051168306
2024-12-24,1621,1105080.5996,6041,10529,126.20307565381292,8.1,3.3,5.2,1.2,2024,12,1,52,1692.1182795698924,2273.502923976608,0.9579708579308241,0.7129966638286489
2024-12-25,1445,1105488.3112,6058,7741,154.42162768837952,9.6,8.4,8.9,0.0,2024,12,2,52,1692.1182795698924,2336.3274853801167,0.8539592163541276,0.6184920603135826
2024-12-26,2026,1544792.7182,8658,10360,160.04404994138972,9.1,5.7,7.7,0.0,2024,12,3,52,1692.1182795698924,2180.33918128655,1.1973158286044725,0.9292132239739511
2024-12-27,2504,1791616.4808,10043,13486,143.55626523856506,4.6,0.3,2.6,0.0,2024,12,4,52,1692.1182795698924,2145.7719298245615,1.4798019915230005,1.1669460137847583
2024-12-28,2188,1614193.007,8883,11931,146.99646682267317,3.0,0.9,1.5,0.0,2024,12,5,52,1692.1182795698924,2058.5555555555557,1.2930538168739316,1.0628812004102122
2024-12-29,2890,2168063.6972,11692,15906,146.73137010875507,5.0,1.4,3.4,0.0,2024,12,6,52,1692.1182795698924,3028.8720930232557,1.7079184327082553,0.9541505587696703
2024-12-30,2644,1890843.033,10338,15745,136.7974368500083,7.8,4.8,6.2,0.0,2024,12,0,1,1692.1182795698924,2627.7848837209303,1.5625385245953727,1.0061706406713586
2024-12-31,1793,1292869.483,7090,10401,141.67836322158487,7.2,2.5,4.5,0.0,2024,12,1,1,1692.1182795698924,2273.502923976608,1.0596185985625959,0.7886508440745018
2025-01-01,2572,1840875.8438,10149,13422,140.42149071236545,9.1,3.3,7.7,13.0,2025,1,2,1,3263.1451612903224,2336.3274853801167,0.7881966240763166,1.1008730651394703
2025-01-02,3354,2522649.6726,13302,20017,137.97920059881,6.0,1.9,3.8,2.0,2025,1,3,1,3263.1451612903224,2180.33918128655,1.0278427205100957,1.5382927705866891
2025-01-03,2856,2028824.5764,11179,16142,134.71471696061192,4.7,0.7,2.1,1.8,2025,1,4,1,3263.1451612903224,2145.7719298245615,0.8752292217581494,1.3309895428791012
2025-01-04,2832,2004034.6388,11343,15003,142.93467120128514,2.8,0.2,1.1,0.2,2025,1,5,1,3263.1451612903224,2058.5555555555557,0.8678743543484171,1.3757219193609327
2025-01-05,4082,2958728.781,16332,22355,142.1066587945895,11.2,0.2,4.5,19.5,2025,1,6,1,3263.1451612903224,3028.8720930232557,1.2509403652719768,1.347696394774323
2025-01-06,3600,2331463.4938,13854,19219,130.67452631903808,12.1,4.3,9.4,4.0,2025,1,0,2,3263.1451612903224,2627.7848837209303,1.1032301114598522,1.3699751537128937
2025-01-07,3424,2324554.4394,13380,19480,130.64113862469173,4.4,2.4,3.6,0.6,2025,1,1,2,3263.1451612903224,2273.502923976608,1.049294417121815,1.5060460067546537
2025-01-08,3736,2680195.766,14632,23022,128.14703928914923,4.6,1.8,2.7,0.8,2025,1,2,2,3263.1451612903224,2336.3274853801167,1.1449076934483355,1.5990908908868822
2025-01-09,3337,2255599.5452,13253,20274,126.7158348427856,4.8,0.6,2.0,3.3,2025,1,3,2,3263.1451612903224,2180.33918128655,1.0226330227615352,1.530495818559267
2025-01-10,3323,2107562.1511,12778,17976,127.18371996465038,4.4,0.1,2.0,1.8,2025,1,4,2,3263.1451612903224,2145.7719298245615,1.0183426834391913,1.548626838580971
2025-01-11,3179,2312668.431,12553,17627,141.78736686903093,4.0,-1.5,0.9,0.0,2025,1,5,2,3263.1451612903224,2058.5555555555557,0.9742134789807974,1.5442867166837588
2025-01-12,4487,3284110.6211,18186,23923,144.78813660053615,5.0,0.2,2.1,0.0,2025,1,6,2,3263.1451612903224,3028.8720930232557,1.3750537528112103,1.4814095353631522
2025-01-13,3530,2303078.4932,13675,18516,131.91230935548896,4.4,-1.9,0.6,0.0,2025,1,0,3,3263.1451612903224,2627.7848837209303,1.0817784148481329,1.3433367479462541
2025-01-14,3062,1993484.5792,12157,15898,133.9787416018613,6.0,-2.2,2.0,0.0,2025,1,1,3,3263.1451612903224,2273.502923976608,0.9383585003583521,1.3468203483302423
2025-01-15,3163,2045138.8983,12485,16520,132.30309739055883,7.8,5.3,6.3,0.2,2025,1,2,3,3263.1451612903224,2336.3274853801167,0.9693102340409757,1.3538341776967902
